,index,Unnamed: 0,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn,experienced_violence_sum,experienced_violence_yn,violence_strings
163,887,887,1,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,2600.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,,3,0,0,1,0,0,0,0,0,0,0,0,0,6 5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,922,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2475,174937766,8a9fcf7f-727c-46bc-b611-2533e3dff72b,2021-04-30T04:12:43,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,2600.0,1,2.0,True,"['Threat / Intimidation', 'Physical aggression']"
164,900,900,2,19,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,39.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,4,,934,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2493,174954847,d886f937-c016-418e-af79-7247408e85b5,2021-04-30T06:40:54,,[],submitted_via_web,,[],GT,0,0,1,0,0,1,39.0,1,1.0,True,['Physical aggression']
165,901,901,2,29,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,13000.0,2.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,935,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2494,174954853,aa1bbef6-a635-4984-81b2-53531579bf6d,2021-04-30T06:40:55,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,6500.0,1,1.0,True,['Other']
166,908,908,2,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,942,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2513,175086089,53773014-3acf-45e9-8ed4-e0733a7ec8dc,2021-04-30T16:48:58,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Armed robbery']
167,915,915,2,38,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,2340.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,4,,949,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2527,175091087,7d6c1754-78f2-4a69-b517-601670e8477e,2021-04-30T17:16:13,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,2340.0,1,1.0,True,['Kidnapping / Attempted kidnapping']
168,920,920,2,28,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,2,1.0,954,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2556,175100503,8e031ae0-ab1e-46df-b93e-195474cfecb9,2021-04-30T18:08:19,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,1.0,True,['Other']
169,921,921,2,38,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,9,0,0,0,0,0,0,0,0,1,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,2,1.0,955,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2557,175100515,c83294bf-3492-4199-bf33-6e23487566a8,2021-04-30T18:08:21,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,1.0,True,['Other']
170,929,929,2,36,8 1 2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,120.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,964,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2595,175111244,475eb3f2-03d6-4fdd-a038-05553331ad6c,2021-04-30T19:14:26,,[],submitted_via_web,,[],SLV,0,0,1,0,0,1,120.0,1,1.0,True,['Armed robbery']
171,932,932,2,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,99,,967,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2601,175111286,bdcba76d-7dd5-4cc1-a046-0fffbf0e18c9,2021-04-30T19:14:53,,[],submitted_via_web,,[],SLV,0,0,0,0,0,1,,1,1.0,True,['Other']
172,943,943,2,27,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,978,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2664,175124358,06d7dbb0-befd-412d-9e43-2b92564bb678,2021-04-30T20:28:52,,[],submitted_via_web,,[],SLV,1,0,0,0,1,0,,1,1.0,True,['Other']
173,944,944,1,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,979,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2664,175124358,06d7dbb0-befd-412d-9e43-2b92564bb678,2021-04-30T20:28:52,,[],submitted_via_web,,[],SLV,0,0,0,0,1,0,,1,1.0,True,['Other']
174,945,945,2,22,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,0.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,6,1.0,980,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2664,175124358,06d7dbb0-befd-412d-9e43-2b92564bb678,2021-04-30T20:28:52,,[],submitted_via_web,,[],SLV,0,0,0,0,1,0,,1,1.0,True,['Other']
175,948,948,2,18,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,4 5 3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,983,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2693,175131637,6c12f5e2-5580-47fc-addb-37bd2bf3ef38,2021-04-30T21:21:06,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,3.0,True,"['Theft', 'Armed robbery', 'Threat / Intimidation']"
176,949,949,2,50,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,2 5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,984,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2693,175131637,6c12f5e2-5580-47fc-addb-37bd2bf3ef38,2021-04-30T21:21:06,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,2.0,True,"['Extortion / Attempted extortion', 'Threat / Intimidation']"
177,956,956,2,30,2 1 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3000.0,2.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,11 6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,6,1.0,991,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2737,175135910,242899b0-ee27-49a1-b4f8-ae7aed50a872,2021-04-30T21:56:40,,[],submitted_via_web,,[],SLV,1,0,0,0,1,0,1500.0,1,1.0,True,['Physical aggression']
178,966,966,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,12000.0,3.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1003,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2786,175138356,d1a23d53-9cd0-478f-a37f-6ae83163cfa3,2021-04-30T22:22:08,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,4000.0,1,1.0,True,['Other']
179,967,967,1,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,5000.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1004,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2787,175138359,4eed8efd-93b2-4a6b-abc2-4449e0b7e570,2021-04-30T22:22:10,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,1666.666666666667,1,1.0,True,['Other']
180,983,983,2,26,1 8 6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,615.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,6,1.0,1020,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2816,175143496,da4a1362-8847-440c-a470-eb324a9132e6,2021-04-30T23:08:55,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,615.0,1,1.0,True,['Physical aggression']
181,997,997,2,33,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,11700.0,3.0,0.0,,,,,,,4 5,0,0,0,1,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,1,,1035,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2849,175147932,b6871335-c919-4259-92a1-a832102e42f1,2021-05-01T00:07:13,,[],submitted_via_web,wfpmandeteam,[],GT,1,1,0,0,1,0,3900.0,1,1.0,True,['Armed robbery']
182,998,998,2,45,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,13000.0,3.0,0.0,,,,,,,5 1,1,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,4,,1036,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2853,175147944,424499f0-9157-4236-a7ba-f6371f3ab571,2021-05-01T00:07:17,,[],submitted_via_web,wfpmandeteam,[],GT,1,1,0,0,1,0,4333.333333333333,1,1.0,True,['Other']
183,1026,1026,2,32,2 7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,61.5,1.0,99.0,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,2,1.0,1064,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2958,175246425,4062b31e-3d99-47e5-99d3-7a186aacff47,2021-05-01T15:39:38,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,61.5,1,1.0,True,['Physical aggression']
184,1030,1030,1,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,7000.0,1.0,0.0,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,5,,1068,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2974,175262312,478a3861-62d5-4592-afe6-32da8a664e23,2021-05-01T17:24:35,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,1,0,7000.0,1,1.0,True,['Passed away or whereabouts are unknown']
185,1045,1045,2,42,1 11 2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,4,,1083,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3051,175286691,c6617fe1-717d-421f-9dce-95a4e4c6ef5e,2021-05-01T21:51:54,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Other']
186,1046,1046,2,17,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,533.0,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,1084,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3054,175286701,3806d85d-07a9-4720-8dcd-502b01070a5d,2021-05-01T21:52:19,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,0,1,533.0,1,1.0,True,['Theft']
187,1052,1052,2,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,99,,1090,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3073,175291502,26ccd6fe-7c05-441f-be96-af7703d08669,2021-05-02T00:03:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Other']
188,1054,1054,2,49,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,99,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,3 4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,1092,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3076,175291505,d5bf5bd8-fc01-4d3c-9491-ecee8dbcaced,2021-05-02T00:03:46,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,2.0,True,"['Theft', 'Armed robbery']"
189,1058,1058,2,44,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,99,,,,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,1,,1096,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3091,175292380,6112ec89-04e3-40f4-8dfe-1cf98dacbfed,2021-05-02T00:34:06,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,0,1,,1,1.0,True,['Physical aggression']
190,1063,1063,2,1,8 1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,99.0,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,2 8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,1,,1101,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3102,175292886,3ef8ff43-a264-4992-82e7-2f5d8cf6ff30,2021-05-02T00:57:52,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,,1,2.0,True,"['Extortion / Attempted extortion', 'Kidnapping / Attempted kidnapping']"
191,1071,1071,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,2050.0,1.0,0.0,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,6,6.0,1110,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3139,175294600,49ecbd28-16d6-4b43-9d29-278b57257fba,2021-05-02T02:00:48,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,1,0,2050.0,1,1.0,True,['Extortion / Attempted extortion']
192,1072,1072,2,19,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,287.0,1.0,0.0,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,6,1.0,1111,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3140,175294602,3f2554de-50aa-43ea-933c-fc6f85cc173f,2021-05-02T02:00:49,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,287.0,1,1.0,True,['Other']
193,1076,1076,2,28,3 1 2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,3.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,1115,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3161,175300965,ced6a18a-ee92-45f0-aeb4-ef98eae76e80,2021-05-02T04:11:10,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,,1,1.0,True,['Extortion / Attempted extortion']
194,1087,1087,2,23,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,99,,1,,1126,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3179,176212297,d208cc77-8273-401f-bac2-58b54cdd15a6,2021-05-06T02:16:44,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,,1,1.0,True,['Other']
195,1096,1096,1,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,2050.0,1.0,0.0,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,,1,,1135,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3188,175424679,b25cf8d7-a9d2-47cc-98e4-2cd00be9ec2a,2021-05-02T20:43:50,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,2050.0,1,1.0,True,['Armed robbery']
